1991,Magnum IPA,Hermitage,Y
1992,Wild Wit,Calicraft,Y
1993,Enjoy By 9/13/13 IPA,Stone,Y
1994,Moesaic Session IPA,Black Diamond,Y
1995,Matilda Lambicus (10oz),Goose Island,Y
1996,Illinois Imperial IPA (10oz),Goose Island,Y
1997,17th Anniversary Imperial IPA,Coronado,Y
1998,w00t Imp Stout (10oz),Stone/Farking/Wheaton,Y
1999,Therapist Imp IPA (10oz),Dust Bowl,Y
2000,Hop Wash IIPA,Altamont,Y
2001,Cerveza Espumosa,Altamont,Y
2002,Pale Ale,Manzanita,Y
2003,Gillespie Brown,Manzanita,Y
2004,IPA,Manzanita,Y
2005,Chaotic DBL IPA (10oz),Manzanita,Y
2006,Hella Fresh Pale Ale,Drakes,Y
2007,Armory Extra Pale Ale(N2),Deschutes,Y
2008,London Porter (N2),Fuller's,Y
2009,Heroine IPA,101 North Brewing,Y
2010,River Ale,Deschutes,Y
2011,Fat Jack Dbl Pumpkin Ale,Sam Adams,Y
2012,Ginger Root Harvest Ale,Lost Coast,Y
2013,Long Ship Pale Ale,Iron Oak,Y
2014,Domes Day Oatmeal Stout,Iron Oak,Y
2015,Thor's Hammered IPA,Iron Oak,Y
2016,Odin's Beard Black Ale,Iron Oak,Y
2017,Raging Bitch Belgian IPA,Flying Dog,Y
2018,Sidecar Amber,Sierra Nevada,Y
2019,Bockness Monster,Sierra Nevada,Y
2020,DevESTATEion,Sierra Nevada,Y
2021,Scotch Barrel Bigfoot (10oz),Sierra Nevada,Y
2022,Barrel Ruthless Rye IPA (10oz),Sierra Nevada,Y
2023,Audition Session IPA (10oz),Sierra Nevada,Y
2024,Clean Sweep (10oz),Sierra Nevada,Y
2025,Christmas 2013,Anchor,Y
2026,He Said Baltic Porter (10oz),21st Amendment,Y
2027,He Said Belgian Tripel (10oz),21st Amendment,Y
2028,Fall Harvest Ale,Snowshoe,Y
2029,Wolf Among Weeds IPA,Golden Road,Y
2030,Burning Bush IPA,Golden Road,Y
2031,Point The Way IPA,Golden Road,Y
2032,Berlingerweiss,Golden Road,Y
2033,Green Bullet Triple IPA (10oz),Green Flash,Y
2034,Rampant Double IPA,New Belgium,Y
2035,Branch Line Double IPA,Schubros,Y
2036,Honey Sage Pale,Lost Coast,Y
2037,Unibrown,Sierra Nevada,Y
2038,Fleur De Houblon,Ommegang,Y
2039,Santa's Little Helper,Port Brewing,Y
2040,Tallulah Extra Pale Ale,Speakeasy,Y
2041,Betrayal Imperial Red Ale,Speakeasy,Y
2042,Blind Tiger Imperial IPA(10oz),Speakeasy,Y
2043,Wet Hopped Big Daddy (10 oz),Speakeasy,Y
2044,Jolly Roger '13,Drake's,Y
2045,Adbominably Jolly '13,Drake's,Y
2046,Hella Lite,Altamont,Y
2047,Pale Ale,Port Brewing,Y
2048,Almond Milk Porter,21st Amendment,Y
2049,Sneaky Devil Imperial IPA,Working Man,Y
2050,11th Annv. Dbl Hopped IPA,Green Flash,N
2051,Better Weather IPA,Golden Road,Y
2052,Hibiscus IPA,Coronado/Maui Brewing Collabor,Y
2053,Golden Naked Ale,101 North Brewing,Y
2054,Naughty Aud Imp Stout,101 North Brewing,Y
2055,Bocce Beer,Dogfish Head,Y
2056,"Dirty ""D"" Brown Ale",Altamont,Y
2057,Bock,Lost Coast,Y
2058,Rebel IPA,Sam Adams,Y
2059,Hoppy Daze Belgian IPA,Coronado,Y
2060,Double Stout Black Ale,Green Flash,Y
2061,Winter IPA,Faction,Y
2062,New Oakland Glow Pilsner,Linden St.,Y
2063,PL Hefeweizen,Firestone Walker,Y
2064,Smoked Vanilla Bean Porter,Stone,Y
2065,Wage Slave Pale,Working Man,Y
2066,California Crude Black IPA,Working Man,Y
2067,White Witch IPA,Black Diamond,Y
2068,Pale Ale,Faction,Y
2069,Blitzen Triple IPA (10oz),Faction,Y
2070,Oatmeal Stout,Faction,Y
2071,Hop Soup Dbl IPA,Faction,Y
2072,Hoppy Salvation IPA,Eight Bridges,Y
2073,ZZ Hop IIIPA (10oz),Auburn Alehouse,Y
2074,Simtra Triple IPA (10oz),Knee Deep,Y
2075,Bourbon Barrel Imp Stout(10oz),101 North Brewing,Y
2076,Belgo Hoptologist IIPA (10oz),Knee Deep,Y
2077,French Aramis IPA (10oz),New Belgium,Y
2078,Teutonic Night Baltic Porter,EJ Phair,Y
2079,Scarcity IIIPA (10oz),Altamont,Y
2080,Sav Blanc Buzzerkeley (10oz),Calicraft,Y
2081,Brain Spear (10oz),Dust Bowl,Y
2082,Hoptologist,Knee Deep,Y
2083,Sculpin IPA,Ballast Point,Y
2084,Alcosta Chocolate Orange Stout,Schubros Bros.,Y
2085,The City IPA,Calicraft,Y
2086,Lower De Boom (10oz),21st Amendment,Y
2087,Lizards Mouth Dbl IPA,Figueroa Mountain,Y
2088,Jolly Rodgernator Dopplebock,Drakes,Y
2089,Carnage IIIPA (10oz),Black Diamond,Y
2090,IPA,Anchor,Y
2091,Ignition IPA,Working Man,Y
2092,Brown is the New Red IPA,Working Man,Y
2093,Anzu Bru,Working Man,Y
2094,Woodstock West Pale,Altamont,Y
2095,S.O.B. Irish Red,Flying Dog,Y
2096,Cold Snap White Ale,Samuel Adams,Y
2097,Heelch O'Hops Double IPA,Anderson Valley,Y
2098,Spring IPA,Abita,Y
2099,Indian Brown Ale,Dogfish Head,Y
2100,Fyrst RIPA,Eight Bridges,Y
2101,Nottingham Brown,Eight Bridges,Y
2102,Twisted Red,Eight Bridges,Y
2103,Surface Tension Blgn N2 10oz,Maverick's,Y
2104,Pinedrops IPA,Deschutes,Y
2105,Hoppy Poppy IPA,Figueroa Mountain,Y
2106,Go To IPA,Stone,Y
2107,Single Hop Harvest,Sierra Nevada,Y
2108,Orange Wheat,Hangar 24,Y
2109,Bourbon Barrel Peak XV,Black Diamond,Y
2110,Cease & Desist Belgian IPA,Auburn Alehouse,Y
2111,Dawn of The Red IRA,Ninkasi,Y
2112,Pravada Bohemian Pilsner,Ninkasi,Y
2113,Single Hop Mosaic,Ninkasi,Y
2114,Spring Reign,Ninkasi,Y
2115,Kermit The Hop Double IPA,Bison,Y
2116,Lazy Marmot Maibok Lager,Grand Teton,Y
2117,Black Cauldron Bourbon (10oz),Grand Teton,Y
2118,Dorado Dbl IPA (10oz),Ballast Point,Y
2119,Batch #138 IPA,Knee Deep,Y
2120,Full Swing IPA,Maverick's,Y
2121,Jurata Baltic Porter,Cigar City/Coronado,Y
2122,L.o.F. Ale,Cigar City/New Belgium,Y
2123,Mac Drizzle Dark Ale,Altamont,Y
2124,20th Anniversary Reserve IPA,Black Diamond,Y
2125,Watermelon Wheat,Lost Coast,Y
2126,Get Up Off The Brown,Golden Road,Y
2127,Back in the Saddle Rye Pale,Maverick's,Y
2128,Not For Sale Saison,Maverick's,Y
2129,Bock Bock Easter Bunny Dplbock,Maverick's,Y
2130,Dub Red N2,Altamont,Y
2131,Hoparillo IIIPA (10oz),Knee Deep,Y
2132,Citizen California Lager,Cismontane,Y
2133,Danger Ranger Imp Red,Twisted Manzanita,Y
2134,Citra Extra Pale Ale,Knee Deep,Y
2135,Detour Double IPA,Uinta,Y
2136,Fire and Blood Red Ale,Ommegang,Y
2137,Flemish Sour Bruin (10oz),Monks Cafe,Y
2138,Keebarlin' Pale,Anderson Valley,Y
2139,O'Beardsley's Stout,Eight Bridges,Y
2140,King Leopold's Belgian Stout,Triple Voodoo,Y
2141,Victory at Sea (10oz),Ballast Point,Y
2142,7 x 70 IPA,Drake's,Y
2143,Aged Pale Ale (10oz)-S,Petrus,Y
2144,Coulter IPA,Cismontane,Y
2145,Upheaval IPA,Widmer,Y
2146,Tanilla Porter,Knee Deep,Y
2147,Mellow Man IPA,Knee Deep,Y
2148,Mocha Stout,Knee Deep,Y
2149,Supplication (7oz) -S,Russian River,Y
2150,Berry White Cream Ale,Altamont,Y
2151,Smoke N Dank Imp IIIPA (10oz),Altamont,Y
2152,Danish Red Lager,Figueroa Mountain,Y
2153,Pale,Figueroa Mountain,Y
2154,IPA,Almanac,Y
2155,Golden Nektar Pilsner,Eight Bridges,Y
2156,Koko Brown,Kona Brewing,Y
2157,Heal The Bay IPA,Golden Road,Y
2158,X-6 IPA,Drake's,Y
2159,Spring Hornin' IPA,Anderson Valley,Y
2160,Nighttime,Lagunitas,Y
2161,Enjoy By 07/04/2014 IPA,Stone,Y
2162,Snow Wit IPA,Sierra Nevada,Y
2163,Nooner,Sierra Nevada,Y
2164,Mildly Handsome,Golden Road,Y
2165,Double Hibernation,Snowshoe,Y
2166,Witte,Ommegang,Y
2167,Grand Cru (10oz)-S,Rodenbach,Y
2168,Grunion Pale,Ballast Point,Y
2169,Reef Rye Brown,Ballast Point,Y
2170,Indra Kunindra (10oz),Ballast Point,Y
2171,Habanero Sculpin (10oz),Ballast Point,Y
2172,Golden Gate Gose,Almanac,Y
2173,Trade Winds Tripel (10oz),The Breury,Y
2174,Barleywine,Faction,Y
2175,Tramp Stamp Belgian IPA,Clown Shoes,Y
2176,Hop Arsenal IPA,Altamont,Y
2177,Yvan the Great,Sierra Nevada/Russian River,Y
2178,Alt Route - Victory Brewing,Sierra Nevada,Y
2179,Maillard's Odysesey - Bell's,Sierra Nevada,Y
2180,Tater Ridge - Ashville B.A.,Sierra Nevada,Y
2181,Electric Ray IPL - Ballast Pt.,Sierra Nevada,Y
2182,There and Back - New Glarus,Sierra Nevada,Y
2183,Consecration Sour (10oz),Russian River,Y
2184,Brudin Brau Rye,Schubros,Y
2185,Shame and Desperation,Dust Bowl,Y
2186,Canfusion - Oskar Blues,Sierra Nevada,Y
2187,Myron's Walk - Allagash,Sierra Nevada,Y
2188,Yonder Bock - Cigar City,Sierra Nevada,Y
2189,Double Latte - Ninkasi,Sierra Nevada,Y
2190,Chico King - 3 Floyd's,Sierra Nevada,Y
2191,Torpedo Pilsner,Sierra Nevada/Firestone,Y
2192,Hudson Imp Porter,Golden Road,Y
2193,2020 IPA,Golden Road,Y
2194,Citrus Bend,Golden Road,Y
2195,Panic IPA,Track 7,Y
2196,Farmers Reserve Citrus (10oz),Almanac,Y
2197,The Holy Gose Ale,Anderson Valley,Y
2198,West Coast Summer IPA,Schubros,Y
2199,Hop Shortage Triple IPA (10oz),Knee Deep Brewing,Y
2200,25th Anniv Belgian Ale,Lost Coast,Y
2201,Easy Jack Session IPA,Firestone Walker,Y
2202,Even Keel Session IPA,Ballast Point,Y
2203,Lil Sumpin' Extra! Ale,Lagunitas,Y
2204,Soulman Stout,Track 7 Brewing,Y
2205,Summer Helles Lager,New Belgium,Y
2206,Belgian Summer Blonde Ale,Track 7 Brewing,N
2207,Daylight Amber,Track 7 Brewing,Y
2208,Nite Bite,Track 7 Brewing,Y
2209,Motherland IIIPA (10oz),Track 7 Brewing,Y
2210,Temptation Sour (10oz),Russian River,Y
2211,Raspberry Wheat,Mission Brewery,Y
2212,Tart of Darkness (10oz),The Bruery,Y
2213,Unapologetic IPA,Beachwood/Heretic/Stone,Y
2214,Lazy Phair Session IPA,EJ Phair,Y
2215,Diverge IPA,Anchorage/Faction,Y
2216,Anomaly Milk Stout (N2),Faction,Y
2217,Blanche De Chambly,Unibroue,Y
2218,Lux Helles Lager,Ninkasi,Y
2219,BananaRama Hefeweizen,EJ Phair,Y
2220,Headwaters Pale Ale,Victory,Y
2221,Rye-Way 117 Honey Lager,Sierra Nevada,Y
2222,Red,Faction,Y
2223,Fizz Spritzer Ale,Widmer/10 Barrel,Y
2224,Saison A' Fleurs,Widmer,Y
2225,Blacklight IPA,Widmer / Boneyard,Y
2226,Craftylicious,Widmer / Gigantic,Y
2227,18th Anniversary Imp IPA(10oz),Coronado,Y
2228,Another Kind of Frog,EJ Phair/Highwater,Y
2229,#43 Chez Panisse Fresh Hop,Calicraft,Y
2230,#3 Imperial Wobblies Wet Hop,Calicraft,Y
2231,Tartare Berliner-Weisse (10oz),Bear Republic,Y
2232,Bee Line Blonde Ale,Track 7,Y
2233,18th Anniversary IPA,Stone,Y
2234,Aroma Flora Saison,Drake's,Y
2235,Hella Fresh 1500,Drake's,N
2236,Session Style Saison,Drake's,N
2237,La Resistance (10oz) -S,Drake's,N
2238,Lonely Tarts Club -S,Moylan's,Y
2239,Pearly Baker's Best Bitter,Magnolia,Y
2240,Smokestack Lightning (10oz),Magnolia,Y
2241,Pilsner,Faction,Y
2242,2 Hop Pale Ale,Faction,Y
2243,Fall IPA,Faction,Y
2244,Bornday IIPA,Faction,Y
2245,Puddy Porter,Faction,Y
2246,Brewno Marzen,Eight Bridges,Y
2247,Octoberfest,Black Diamond,Y
2248,925 IPA,Black Diamond,Y
2249,Casey Jones Imp IPA,Iron Springs,Y
2250,Enjoy By IPA,Stone,Y
2251,Son of Wrath DIPA,Dust Bowl,Y
2252,Wet Hop Harvast (10oz),Sierra Nevada,Y
2253,Plunder IPA,Mission Brewing,Y
2254,Fresh Hop IPA,Almanac,Y
2255,Dark Pumpkin Sour (10oz),Almanac,Y
2256,Flipside Red IPA,Sierra Nevada,Y
2257,Mermaids Red,Coronado,Y
2258,Punk'in Drublic,Coronado,Y
2259,Blue Bridge Coffee Stout,Coronado,Y
2260,Born Yesterday,Lagunitas,Y
2261,Fusion 24,Lagunitas,Y
2262,Fresh Hop IIPA,Track 7,Y
2263,Pere Jacques (10oz),Goose Island,Y
2264,Abbey Tripel (10oz),Ovila,Y
2265,Double Bore XXIPA,Half Moon Bay,Y
2266,Saison,Henhouse,Y
2267,Dogpatch Sour (10oz),Almanac,Y
2268,Bourbon Barrel Bastard (10oz),Stone,Y
2269,Lukcy Basartd (10oz),Stone,Y
2270,Blood Orange Gose -S,Anderson Valley,Y
2271,Castaway IPA,Kona,Y
2272,An Honest Day's Pay Saison,Henhouse,Y
2273,Lazy Bear Honeypot Stout(10oz),Almanac,Y
2274,Audition Pumpkin Ale,Sierra Nevada,Y
2275,Barrel Aged Narwhal (7oz),Sierra Nevada,Y
2276,Boomerang IPA (10oz),Sierra Nevada,Y
2277,Coffee Stout,Sierra Nevada,Y
2278,Wet & Wild Cluster IPA,Sierra Nevada,Y
2279,Ovila Barrel Aged Saison(10oz),Sierra Nevada,Y
2280,Sharkinator White IPA,Lost Coast,Y
2281,Oakland Hop Harvest Ale,Bison,Y
2282,Christmas 2014,Anchor,Y
2283,Alter Boy Belgian Pale,Marin,Y
2284,Crazy Uncle Grant's Wild Rice,Marin,Y
2285,Gingerbread Stout,Golden Road,Y
2286,"Blah, Blah, Blah IPA",21st Amendment,Y
2287,Hop Donkey Red,Auburn Alehouse,Y
2288,Grapefruit Sculpin IPA,Ballast Point,N
2289,Jolly Rodger '14,Drake's,Y
2290,Barrel Jolly Rodger '13 (10oz),Drake's Rye,Y
2291,Brette Davis Eyes - S (10oz),Drake's,Y
2292,Abominably Jolly '14,Drake's,Y
2293,44/59 Belgian IPA,Schubro's,Y
2294,4th Anniversary Dopplebock,Cismontane,Y
2295,7 Swans a Swimming (10oz),The Bruery,Y
2296,Mendo Mello Estate Harvest10oz,Anderson Valley,Y
2297,Dunkelweizen (10oz),Anderson Valley,Y
2298,Rye Smoked Helles (10oz),Anderson Valley,Y
2299,Smooth Operator,Altamont,Y
2300,Gift of the Magi(10oz),Lost Abbey,Y
2301,Foray Belgian IPA,Deschutes,Y
2302,KCCO Golden Lager,Resignation Brewery,Y
2303,Fusion 26,Lagunitas,Y
2304,Tequila Barrel Noir (10oz),Almanac,Y
2305,Brrrbon '13 Ginger (10oz),Widmer,Y
2306,Brrrbon '13 Vanilla (10 oz),Widmer,Y
2307,Full Swing IPA,Half Moon Bay,Y
2308,VMO Lager,E.J. Phair,Y
2309,Hemi 5.4 Pale,Faction,Y
2310,Interlude Ale (10oz)-S,Allegash,Y
2311,Campfire Stout,Highwater,Y
2312,Hella Revolutionary Pale,Altamont/Fieldwork,Y
2313,Short and Sour (10oz.)-S,E.J. Phair,Y
2314,Dub-C Pale,Calicraft,Y
2315,Hopwater Pilsner,Half Moon Bay,Y
2316,Clown Ninja Revolution IPA,Half Moon Bay,Y
2317,Papa Juice (10oz),Half Moon Bay,Y
2318,Single Hop Pale: Nelson,Half Moon Bay,Y
2319,ScareCity 2 (10oz),Lagunitas,Y
2320,60 Shilling ESB (N2),Schubros,Y
2321,"Left Eye, Right Eye IIPA",Track 7,Y
2322,Extra Special Martin,Track 7,Y
2323,Trein Wrak Belgian IPA,Track 7,Y
2324,Dribble Belt,Russian River,Y
2325,Hop Hunter IPA,Sierra Nevada,Y
2326,Hella Deep,Knee Deep/Altamont,Y
2327,Double Tap IIPA,Berryessa,Y
2328,Fusion 27,Lagunitas,Y
2329,The House IPA,Berryessa,Y
2330,Trendy IIIPA (10oz),Berryessa,Y
2331,Trip Into the Woods (10oz),Sierra Nevada,Y
2332,MorningTime Breakfast Stout N2,Fieldwork,Y
2333,Batch 1 DIPA,Fieldwork,Y
2334,Burning Daylight IPA,Fieldwork,Y
2335,Batch 2 Rye Pale,Fieldwork,Y
2336,Scotch Ale,Sierra Nevada,Y
2337,This Is Why I'm Hop,Ninkasi,Y
2338,Besmoked Porter,Eight Bridges,Y
2339,Dank Row IPA,Altamont,Y
2340,Defcon 1,Faction,Y
2341,Itch This Bourbon Belly (10oz),E.J. Phair,Y
2342,Claritus Kolsch,Mike Hess,Y
2343,Habitus Double IPA,Mike Hess,Y
2344,Sanctification (10oz) -S,Russian River,Y
2345,Japanese Green Tea IIPA (10oz),Stone,Y
2346,Cease (Collab w/Auburn) (10oz),Berryessa,Y
2347,Common Sense Lager,Berryessa,Y
2348,Markley Cove Pale,Berryessa,Y
2349,Whippersnapper English Mild,Berryessa,Y
2350,Victory @ Sea-horchata (10oz),Ballast Point,Y
2351,Aalbeke Golden Strong (10oz),Schubros,Y
2352,Chocolate Hazelnut Porter,Heretic,Y
2353,Black Butte XXVI Porter (10oz),Deschutes,Y
2354,Cement Shoes (10oz),Speakeasy,Y
2355,510 Malt Liquor,Drake's / Beachwood,Y
2356,Down To Earth Session,21st Amendment,Y
2357,Mini Separation Anxiety,Berryessa,Y
2358,Angus Macbeardsley,Eight Bridges,Y
2359,Le Merle Saison,North Coast,Y
2360,Puck Petit Saison,North Coast,Y
2361,Farmers Rsv. Strawberry 10oz-S,Almanac,Y
2362,Russian Hill Imp. Stout (10oz),Eight Bridges,Y
2363,Wheat,Dust Bowl,Y
2364,Spring IPA,Faction,Y
2365,Little Ships Session IPA,Fieldwork,Y
2366,Equinox XPA,Silver Moon,Y
2367,One Eyed Elf,Silver Moon,Y
2368,VooDoo Dog ISR (10oz),Silver Moon,Y
2369,Snake Bite Porter,Silver Moon,Y
2370,Get Sum Pale,Silver Moon,Y
2371,Kolsch,Sonoma Springs,Y
2372,Sock Knocker IPA,Coronado,Y
2373,Little Devil Belgian Pale Ale,Schubros,Y
2374,Canopy Pale,Fieldwork,N
2375,Nomacloud TIPA (10oz),Sonoma Springs,Y
2376,Erudition Saison,Russian River,Y
2377,Hopfen Suppe Imp IPA,Faction,Y
2378,Chocolate Milk Brown (N2),Fieldwork,Y
2379,El Hefe Anejo (10oz),Golden Road,Y
2380,IPA,Six Rivers,Y
2381,Metropolis Lager,Speakeasy,Y
2382,Cover-Up Belgian White IPA,Speakeasy,Y
2383,Baby Daddy Session IPA,Speakeasy,Y
2384,Black Hand ChocolateMilk Stout,Speakeasy,Y
2385,30th Street Pale,Green Flash,Y
2386,The Aristocrat IPA (10oz),High Water,Y
2387,New Kids on the Hops,Altamont,Y
2388,Bragging Rights IIIPA (10oz),Track 7,Y
2389,Thai Chili Wahoo Wheat (10oz),Ballast Point,Y
2390,Sour In The Rye (10oz)-S,The Bruery,Y
2391,Pacific Gem Session IPA,Green Flash,Y
2392,East Village Pilsner,Green Flash,Y
2393,Beach House,Green Flash,Y
2394,Duet IPA,Alpine,Y
2395,Nelson IPA,Alpine,Y
2396,Torrential IIPA,Fieldwork,Y
2397,Points Unknown IPA (10oz),Stone/Ecliptic/Wickedweed,Y
2398,Imperial Stout,Faction,Y
2399,Nuckin' Futz Imp Porter (N2),Track 7,Y
2400,Equinox DIPA (10oz),Track 7 Brewing,Y
2401,Isle of Dr. Mandarin,Sierra Nevada,Y
2402,Bread Pudding Victory@Sea 10oz,Ballast Point,Y
2403,Lil Chief Pale,Sonoma Springs,Y
2404,Nomatribe IPA,Sonoma Springs,Y
2405,Bruja Majik Verona Alt,Sonoma Springs,Y
2406,New Bavaria Roggenbier,Sonoma Springs,Y
2407,Las Trampas Pale,Schubros,Y
2408,Longfin Lager,Ballast Point,Y
2409,Green & Gold Pale,Moylan's,Y
2410,Board Meeting Brown,Port Brewing,Y
2411,Coffee Cream Porter (N2),Saint Archer,Y
2412,Anniversary IPA (10oz),Snowshoe,Y
2413,Pilsner,Black Diamond,Y
2414,Red IPA,Lost Coast,N
2415,One T Ale (10oz)-S,Allegash,Y
2416,Omega Session Dark Mild,Drake's,Y
2417,Old Embalmer '13 (10oz),Widmer,Y
2418,Barrel Aged Altbitter (10oz),Widmer/Deschutes,Y
2419,CitruSinesis Pale,Lagunitas,Y
2420,Oakland Pride Ginger IPA,Fieldwork,Y
2421,Tundra Triple IPA (10oz),Fieldwork,N
2422,Imp. Hot Chocolate (N2),Fieldwork,Y
2423,American Beauty (10oz),Dogfish Head,Y
2424,Burton Baton (10oz),Dogfish Head,Y
2425,Sixty One,Dogfish Head,Y
2426,Independence Day Ale,Auburn Alehouse,Y
2427,Farmers Rsv. Pluot (10oz) -S,Almanac,Y
2428,Mogli Imperial Porter (10oz),Caldera,Y
2429,IPA,Saint Archer,Y
2430,Summer IPA,Faction,Y
2431,Green Collar Pale,Altamont,Y
2432,Delicious IPA,Stone,Y
2433,Hoppy Birthday Pale,Alpine,Y
2434,Double Liberty IIPA,Anchor,Y
2435,Watershed Extra Pale,Fieldwork,Y
2436,Pilsner,Henhouse,Y
2437,Cavanaugh Kolsch,Alameda Island,Y
2438,The House IPA 2.0,Berryessa,Y
2439,Coconut Milk Dbl IPA,Fieldwork,Y
2440,Norton Belgian w/Apricot(10oz),Almanac Emperor,Y
2441,Westside Wheat,Calicraft,Y
2442,Batch #0001 IPA,21st Amendment,Y
2443,Pop-Up Session IPA,Boulevard,Y
2444,Discovery One Vienna Lager,Drake's,Y
2445,Fusion 28 Bottle Rock Ale,Lagunitas,Y
2446,5 O'clock Shadow,Grand Teton,Y
2447,Petit Rouge,Heretic,Y
2448,7 Sins Saison,Heretic/Track 7,Y
2449,Road Warrior (10oz),Green Flash,Y
2450,Equinox Single Hop Pale Ale,Black Diamond,Y
2451,Apocalypse IPA,10 Barrel,Y
2452,Boo Koo IPA,Mother Earth,Y
2453,Peaches 'N Cream (N2),Altamont,Y
2454,Ascender IPA,Fieldwork,Y
2455,Ginger Big Eye IPA,Ballast Point,Y
2456,Calm Before The Storm (10oz),Ballast Point,Y
2457,Sextant (N2),Ballast Point,Y
2458,Silver Stand Saison,Coronado,Y
2459,435 Pale Ale,Coronado,Y
2460,19th Anniv Imp IPA (10oz),Coronado,Y
2461,Lemon and Grassy,The Hop Concept,Y
2462,Cali Creamin' (N2),Mother Earth,Y
2463,Pin-Up Pale,Mother Earth,Y
2464,Chronic Amber,Pizza Port,Y
2465,Swami's IPA,Pizza Port,Y
2466,Blonde Ale,Saint Archer,Y
2467,Mandarina Pale Wheat,Saint Archer,Y
2468,19th Anniv Thunderstruck IIPA,Stone,Y
2469,Imperial Mutt Brown (10oz),Stone,Y
2470,Chai-spiced Imp Stout(10oz),Stone,Y
2471,Mortal Blow DIPA,E.J. Phair,Y
2472,HenryIII BBA Barleywine (10oz),Schubros,Y
2473,Emerald Triangle IPA,Eel River,Y
2474,Bad Touch Belgian IPA,Faction/Midnight Sun,Y
2475,Citra Haze,Altamont,Y
2476,Heavy Lifting IPA,Boulevard Brewing,Y
2477,120 Minute IPA (10oz),Dogfish Head,Y
2478,Shoreline IPA,Fieldwork,Y
2479,Pendragon Strong Ale,English Ales,Y
2480,Autumn Maple (10oz),The Bruery,Y
2481,Rock Point Session IPA,Mendocino,Y
2482,Unfiltered Double Barrel Ale,Firestone Walker,Y
2483,Opal,Firestone,Y
2484,Sour Opal (S),Firestone,Y
2485,Bretta Weiss (10oz),Firestone,Y
2486,18th Anniversary (10oz),Firestone,Y
2487,White Ale,Allagash,Y
2488,Blood Transfusion IPA,Track 7,Y
2489,Summer Schwartz Lager,Drake's,Y
2490,Bad Bobby IPA,English Ales,Y
2491,Imperial Coffee Stout (10oz),Lagunitas Hi-Westified,Y
2492,Gravenstime Apple-esque Beer,Lagunitas,Y
2493,Doppel Sticky,Lagunitas,Y
2494,Imperial Pilsner,Lagunitas,Y
2495,Kua Bay IPA,Kona Brewing Co.,Y
2496,Hop Shovel,Bear Republic,Y
2497,Traktion (10oz),Track 7/Revision,Y
2498,Hef-D,Alameda Island,Y
2499,Uncommon Common,Alameda Island,Y
2500,Hop Wash Cask Conditioned 10oz,Altamont,Y
2501,L-Town Brown,Altamont,Y
2502,Jardinier,The Bruery,Y
2503,Mr. Kite's Pale Ale,Social Kitchen,Y
2504,Apricot Crush (10oz),10 Barrel,Y
2505,Hop Stout,New Belgium,Y
2506,Bat Exodus IPA,E.J. Phair,Y
2507,St. Leander's Tripel,Drakes,Y
2508,Joe IPA,10 Barrel Brewing,Y
2509,Hopdiggity IIPA,Mother Earth Brewing,Y
2510,Gypsy Tart Brown Ale (10oz),The Bruery,Y
2511,Oktoberfest,Weihenstephan,Y
2512,Emerald Session IPA,Eel River,Y
2513,Acai Berry Wheat,Eel River,Y
2514,Triple Exultation Old Ale-10oz,"Eel River ""20"" BBA",Y
2515,Solidarity (N2),Eagle Rock,Y
2516,Oyster Stout,Henhouse Brewing,Y
2517,Salted Watermelon Brett Gose-S,Fieldwork,Y
2518,Maple Bourbon Pecan Pie,Highwater (10oz),Y
2519,S'Moa Please,Highwater,Y
2520,Riod'oro Belgian Golden Aged,Highwater (10oz),Y
2521,SKB Pilsner,Social Brewing,Y
2522,Third Wheel Session,Berryessa Brewing,Y
2523,Storm Surge IIPA,Fieldwork,Y
2524,Err on the Side of Awesome10oz,New Belgium/The Rare Barrel,Y
2525,NBB Loves Oscar (10oz),New Belgium,Y
2526,Slow Ride Session IPA,New Belgium,Y
2527,Salted Carmel Brownie Ale,New Belgium Ben & Jerry's,Y
2528,Dandy & The Fuggles,E.J. Phair,N
2529,All Day IPA,Founders,Y
2530,Centennial,Founders,N
2531,Dirty Bastard,Founders,N
2532,Red's Rye IPA,Founders,Y
2533,Backwoods Bastard (10oz),Founders,N
2534,Blushing Monk (10oz),Founders,N
2535,Harvest Ale,Founders,N
2536,Mosaic Promise,Founders,N
2537,X-5 IPA,Schubros,Y
2538,Big Day IPA,Sierra Nevada,Y
2539,B.A. Maillard's Odyssey (10oz),Sierra Nevada,Y
2540,Audition English Bitter,Sierra Nevada,Y
2541,Breakfast At Chicos (10oz),Sierra Nevada,Y
2542,Oats Face (10oz),Sierra Nevada,Y
2543,Back Porch Lager (10oz),Sierra Nevada,Y
2544,North Park IPA,Mike Hess Brewing,Y
2545,Boob Check Awareness Ale(10oz),Ballast Point,Y
2546,Gray Wolf IIPA,Fieldwork,Y
2547,Fall Hornin' Pumpkin Ale,Anderson Valley,Y
2548,Solis Occasus IPA,Mike Hess Brewing,Y
2549,Grazias Vienna-Style Cream Ale,Mike Hess Brewing,Y
2550,Sour Diesel -S,Fieldwork,Y
2551,Pure Hoppiness IIPA,Alpine Beer Company,Y
2552,ARRGH! Pale ale,Lost Coast,N
2553,Rise Of The Dark Gord (10oz),Drake's,Y
2554,Living After Midnight,Drake's,Y
2555,Jolly Rodger '15,Drake's,Y
2556,15 Firkin w/ Cocoa Nibs(10oz),Drake's Jolly Rodger,Y
2557,Heritage Legacy Strong Ale,Mendocino,Y
